start_date,end_date,start_idx,end_idx,composite,pearson,dtw_distance,dtw_sim,pct_corr,rank
1993-03-26,2000-09-22,168,559,0.49247195505694225,0.912495804806857,29008,0.23385383683959027,-0.08004185689440334,46
1993-05-21,2000-11-17,176,567,0.48486002706691755,0.9110533222982206,31062,0.2139600915220524,-0.034586190144771586,47
1993-06-18,2000-12-15,180,571,0.4825228505690163,0.9103500747681944,31915,0.2055278129142976,0.004652912016623243,48
1993-09-10,2001-03-09,192,583,0.46914478136178056,0.9013462511227794,34327,0.1815399095900851,-0.03686467163708031,49
1993-10-08,2001-04-06,196,587,0.46217966231742824,0.8914341998941216,34939,0.17438363532878134,-0.052455578522017994,50
1993-12-03,2001-06-01,204,595,0.4569328571845795,0.8820652989795582,36417,0.15977339096764653,0.020413929025510112,51
1993-11-05,2001-05-04,200,591,0.45687543953046883,0.8853399595727822,35660,0.16706416492204795,-0.015562398197371284,52
1993-12-30,2001-06-29,208,599,0.4555161850460171,0.8745658146952296,37169,0.15239904933802675,0.04310950582427188,53
1994-01-28,2001-07-27,212,603,0.4377792475556958,0.8602634962758681,37962,0.14474478351872908,-0.035335377288493695,54
1994-03-25,2001-09-21,220,611,0.4314995383872979,0.833362281147381,39463,0.12984003724552917,0.05521249417520596,55
1994-02-25,2001-08-24,216,607,0.42956834140373856,0.8480501987162962,38779,0.13698786280401512,-0.05714476053860312,56
1994-04-22,2001-10-19,224,615,0.411121523125502,0.8183391564571917,40166,0.12248257919933062,-0.04122679954338704,57
1994-05-20,2001-11-16,228,619,0.4097875738215107,0.8041456573539856,40922,0.1150602435185383,0.03825471390364367,58
1994-06-17,2001-12-14,232,623,0.4038474837242343,0.7911062921108238,41700,0.10789605403485493,0.05043016681082181,59
1994-07-15,2002-01-11,236,627,0.3837985736860033,0.7750303224378573,42618,0.10009979596847858,-0.043533471676136595,60
1994-08-12,2002-02-08,240,631,0.3786404022294901,0.7579206406743392,43372,0.09336569641304165,0.024490600907364133,61
1994-09-09,2002-03-08,244,635,0.3634177311221639,0.7399265218681261,44116,0.08700227509002038,-0.01584276845313134,62
1994-10-07,2002-04-05,248,639,0.35425295513882893,0.7244550041237628,44889,0.08070915223753042,-0.005075509889514165,63
1994-11-04,2002-05-03,252,643,0.34531825455484133,0.709248529790679,45606,0.07473261756867365,-0.08154740750165923,64
1994-12-02,2002-05-31,256,647,0.3371611077036559,0.6956669756986329,46308,0.06888848182648889,-0.0003580611731031673,65
1995-01-27,2002-07-26,264,655,0.3330677799534728,0.650727315069416,48083,0.056566364223177915,0.10221130347061679,66
1994-12-30,2002-06-28,260,651,0.326354648818828,0.6768804159861793,47274,0.062167033214420915,-0.04682243139865562,67
1995-02-24,2002-08-23,268,659,0.30548599321594905,0.6243783514206516,48993,0.051030879728643,0.033274635858153934,68
1995-04-21,2002-10-18,276,667,0.2893410562028421,0.5663299523398376,50463,0.0423911276651086,0.09827841483563586,69
1995-03-24,2002-09-20,272,663,0.28421278517275367,0.5957577877417835,49869,0.04606223053986028,-0.042057792034846754,70
1995-05-19,2002-11-15,280,671,0.2559079553411571,0.5387781105872517,51196,0.038450873076839615,-0.04044501793078573,71
1995-06-16,2002-12-13,284,675,0.24454437352601144,0.5110608932075852,52215,0.0341132214509795,0.01313672037377629,72
